date,location,latitude,longitude,site_type,zone,pollutant_type,value,unit,status
2025-04-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.5,ugm-3,N
2025-04-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-04-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-04-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.5,ugm-3,N
2025-04-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-04-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.6,ugm-3,N
2025-04-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-04-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.6,ugm-3,N
2025-04-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.6,ugm-3,N
2025-04-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-04-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.7,ugm-3,N
2025-04-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.7,ugm-3,N
2025-04-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.8,ugm-3,N
2025-04-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.2,ugm-3,N
2025-04-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.2,ugm-3,N
2025-04-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.2,ugm-3,N
2025-04-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.3,ugm-3,N
2025-04-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.3,ugm-3,N
2025-04-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.4,ugm-3,N
2025-04-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.3,ugm-3,N
2025-04-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-04-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.6,ugm-3,N
2025-04-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.7,ugm-3,N
2025-04-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.7,ugm-3,N
2025-04-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.7,ugm-3,N
2025-04-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.7,ugm-3,N
2025-04-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.7,ugm-3,N
2025-04-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.1,ugm-3,N
2025-04-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.1,ugm-3,N
2025-04-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.1,ugm-3,N
2025-04-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.1,ugm-3,N
2025-04-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.1,ugm-3,N
2025-04-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.1,ugm-3,N
2025-04-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.2,ugm-3,N
2025-04-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-04-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-04-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-04-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-04-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-04-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-04-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-04-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-04-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-04-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-04-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-04-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-04-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-04-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-04-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-04-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-04-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-04-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-05-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-05-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-05-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-05-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-05-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-05-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-05-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-05-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-05-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-05-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-05-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-05-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-05-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-05-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-05-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-05-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-05-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-05-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-05-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-05-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-05-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-05-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-05-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-05-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-05-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-05-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-05-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-05-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-05-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-05-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-05-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-05-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-05-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-05-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-05-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-05-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.0,ugm-3,N
2025-05-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.0,ugm-3,N
2025-05-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.0,ugm-3,N
2025-05-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.0,ugm-3,N
2025-05-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.0,ugm-3,N
2025-05-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.0,ugm-3,N
2025-05-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.0,ugm-3,N
2025-05-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.9,ugm-3,N
2025-05-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.9,ugm-3,N
2025-05-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.9,ugm-3,N
2025-05-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.9,ugm-3,N
2025-05-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.9,ugm-3,N
2025-05-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.8,ugm-3,N
2025-05-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.8,ugm-3,N
2025-05-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.2,ugm-3,N
2025-05-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.2,ugm-3,N
2025-05-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.3,ugm-3,N
2025-05-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.3,ugm-3,N
2025-05-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.5,ugm-3,N
2025-05-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.7,ugm-3,N
2025-05-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,2.1,ugm-3,N
2025-05-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,2.2,ugm-3,N
2025-05-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,2.3,ugm-3,N
2025-05-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,2.3,ugm-3,N
2025-05-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,2.4,ugm-3,N
2025-05-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,2.5,ugm-3,N
2025-05-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,2.6,ugm-3,N
2025-05-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,2.7,ugm-3,N
2025-05-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.6,ugm-3,N
2025-05-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.6,ugm-3,N
2025-05-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.7,ugm-3,N
2025-05-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.7,ugm-3,N
2025-05-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.8,ugm-3,N
2025-05-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.9,ugm-3,N
2025-05-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,2.1,ugm-3,N
2025-05-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.8,ugm-3,N
2025-05-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.8,ugm-3,N
2025-05-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.8,ugm-3,N
2025-05-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.9,ugm-3,N
2025-05-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.9,ugm-3,N
2025-05-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.9,ugm-3,N
2025-05-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.1,ugm-3,N
2025-05-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.8,ugm-3,N
2025-05-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.8,ugm-3,N
2025-05-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.8,ugm-3,N
2025-05-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.8,ugm-3,N
2025-05-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.8,ugm-3,N
